Licenca;ID_Unidade;Nome_Unidade;ID_Fazenda;Nome_Fazenda;ID_Regiao;Nome_Regiao;ID_Safra;Bloco;Talhao;ID_Variedade;Nome_Variedade;ID_Maturacao;Nome_Maturacao;ID_Corte;Nome_Corte;ID_Solo;Nome_Solo;Sigla_Solo;ID_Ambiente;Nome_Ambiente;ID_Espacamento;Nome_Espacamento;Distancia (km);Area total (ha);Area producao (ha);Toneladas (ton);Plantio (dd/mm/yyyy);Corte Anterior (dd/mm/yyyy)
1;1;Usina A;164;KURUPAY;1;A;1;502;45;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;5,8;32,25;32,25;2741,25;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;502;52;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;6,2;20,79;20,79;1767,15;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;502;53;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;6,2;13,71;13,71;1165,35;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;502;61;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;6,3;9,17;9,17;779,45;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;502;62;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;6,3;7,98;7,98;678,3;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;502;633;8;CTC 4;1;Precoce;0;Cana Planta;746;Solo 746;Solo 746;0;;;;7,1;0,67;0;0;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;502;644;8;CTC 4;1;Precoce;0;Cana Planta;746;Solo 746;Solo 746;0;;;;7,8;0,38;0;0;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;503;25;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;5,8;5,03;5,03;427,55;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;503;26;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;6,1;5,95;5,95;505,75;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;503;36;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;5,7;6,88;6,88;584,8;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;503;37;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;5,8;1,44;1,44;122,4;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;503;410;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;6,8;4,74;4,74;298,62;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;503;46;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;6,4;8;8;680;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;503;47;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;6,5;11,47;11,47;974,95;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;503;48;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;6,7;8,78;8,78;746,3;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;503;49;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;6,7;4,53;4,53;385,05;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;503;54;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;6,9;18,34;18,34;1558,9;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;503;55;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;7,4;6,79;6,79;577,15;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;503;56;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;7,5;7,92;7,92;673,2;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;503;57;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;6,4;0,85;0,85;72,25;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;503;63;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;7,1;8,72;8,72;741,2;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;503;64;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;7,8;9,67;9,67;821,95;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;503;65;8;CTC 4;1;Precoce;2;2. Corte;746;Solo 746;Solo 746;0;;;;7,7;2,08;2,08;176,8;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;511;233;213;SALDO A PLANTAR;1;Precoce;0;Cana Planta;746;Solo 746;Solo 746;0;;;;4,8;1,02;0;0;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;511;622;213;SALDO A PLANTAR;1;Precoce;0;Cana Planta;746;Solo 746;Solo 746;0;;;;6,3;0,16;0;0;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;601;11;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;1,3;3,84;3,84;295,68;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;601;12;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;1,7;7,54;7,54;580,58;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;601;13;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;2,1;12,75;12,75;981,75;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;601;14;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;2,5;14,45;14,45;1112,65;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;601;15;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;2,8;5,79;5,79;445,83;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;601;21;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;2,1;2,09;2,09;160,93;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;601;22;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;2,4;13,26;13,26;1021,02;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;601;23;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;2,9;11,05;11,05;850,85;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;601;24;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;3,1;10,99;10,99;846,23;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;601;31;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;3;4,39;4,39;338,03;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;601;41;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;3,2;1,18;1,18;90,86;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;601;42;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;3,2;1,13;1,13;87,01;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;611;133;213;SALDO A PLANTAR;1;Precoce;0;Cana Planta;844;Solo 844;Solo 844;0;;;;2,1;1,13;0;0;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;611;155;213;SALDO A PLANTAR;1;Precoce;0;Cana Planta;844;Solo 844;Solo 844;0;;;;2,8;0,31;0;0;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;611;244;213;SALDO A PLANTAR;1;Precoce;0;Cana Planta;844;Solo 844;Solo 844;0;;;;3,1;0,14;0;0;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;620;144;213;SALDO A PLANTAR;1;Precoce;0;Cana Planta;844;Solo 844;Solo 844;0;;;;2,5;0,64;0;0;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;701;11;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;2,2;8,73;8,73;768,24;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;701;12;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;2,5;14,59;14,59;1283,92;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;701;13;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;2,6;3,78;3,78;332,64;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;701;21;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;2,5;14,66;14,66;1290,08;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;701;22;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;2,8;15,54;15,54;1367,52;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;701;23;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;3,1;22,33;22,33;1965,04;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;701;24;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;3,3;4,89;4,89;430,32;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;701;31;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;2,9;1,12;1,12;98,56;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;701;32;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;3,1;6,96;6,96;612,48;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;701;33;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;3,5;14,16;14,16;1246,08;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;701;34;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;3,7;20,4;20,4;1795,2;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;701;41;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;3,9;5,69;5,69;500,72;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;701;42;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;4,1;11,37;11,37;1000,56;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;701;43;59;RB96 6928;1;Precoce;3;3. Corte;844;Solo 844;Solo 844;0;;;;4,2;9,37;9,37;824,56;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;711;133;213;SALDO A PLANTAR;1;Precoce;0;Cana Planta;844;Solo 844;Solo 844;0;;;;2,6;0,19;0;0;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;711;211;213;SALDO A PLANTAR;1;Precoce;0;Cana Planta;844;Solo 844;Solo 844;0;;;;2,5;0,16;0;0;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;711;233;213;SALDO A PLANTAR;1;Precoce;0;Cana Planta;844;Solo 844;Solo 844;0;;;;3,1;0,23;0;0;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;711;244;213;SALDO A PLANTAR;1;Precoce;0;Cana Planta;844;Solo 844;Solo 844;0;;;;3,3;0,14;0;0;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;711;333;213;SALDO A PLANTAR;1;Precoce;0;Cana Planta;844;Solo 844;Solo 844;0;;;;3,5;0,32;0;0;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;711;344;213;SALDO A PLANTAR;1;Precoce;0;Cana Planta;844;Solo 844;Solo 844;0;;;;3,7;0,18;0;0;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;720;990;223;A PREPARAR;1;Precoce;2;2. Corte;999;Solo 999;Solo 999;0;;;;0;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;801;11;59;RB96 6928;1;Precoce;2;2. Corte;711;Solo 711;Solo 711;0;;;;5,2;24,07;24,07;2118,16;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;801;12;59;RB96 6928;1;Precoce;0;Cana Planta;711;Solo 711;Solo 711;0;;;;5,6;0,33;0;0;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;801;21;59;RB96 6928;1;Precoce;2;2. Corte;711;Solo 711;Solo 711;0;;;;5,4;23,97;23,97;2109,36;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;801;22;59;RB96 6928;1;Precoce;2;2. Corte;711;Solo 711;Solo 711;0;;;;5,9;21,34;21,34;1877,92;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;801;31;59;RB96 6928;1;Precoce;2;2. Corte;711;Solo 711;Solo 711;0;;;;5,1;24,5;24,5;2156;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;801;32;59;RB96 6928;1;Precoce;2;2. Corte;711;Solo 711;Solo 711;0;;;;5,7;15,32;15,32;1348,16;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;801;41;59;RB96 6928;1;Precoce;2;2. Corte;711;Solo 711;Solo 711;0;;;;4,7;6,52;6,52;573,76;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;801;42;59;RB96 6928;1;Precoce;2;2. Corte;711;Solo 711;Solo 711;0;;;;5,2;8,46;8,46;744,48;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;801;43;59;RB96 6928;1;Precoce;2;2. Corte;711;Solo 711;Solo 711;0;;;;5,6;3,93;3,93;345,84;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;901;11;8;CTC 4;1;Precoce;3;3. Corte;734;Solo 734;Solo 734;0;;;;7,4;1,64;1,64;162,36;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;901;12;8;CTC 4;1;Precoce;3;3. Corte;734;Solo 734;Solo 734;0;;;;7,5;12,59;12,59;1246,41;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;901;21;8;CTC 4;1;Precoce;2;2. Corte;734;Solo 734;Solo 734;0;;;;7,5;10,58;10,58;1047,42;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;901;22;8;CTC 4;1;Precoce;3;3. Corte;734;Solo 734;Solo 734;0;;;;7,5;12,83;12,83;1270,17;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;901;23;8;CTC 4;1;Precoce;3;3. Corte;734;Solo 734;Solo 734;0;;;;7,7;9,52;9,52;942,48;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;901;31;8;CTC 4;1;Precoce;2;2. Corte;734;Solo 734;Solo 734;0;;;;7,8;3,75;3,75;371,25;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;901;32;8;CTC 4;1;Precoce;2;2. Corte;734;Solo 734;Solo 734;0;;;;7,9;4,39;4,39;434,61;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;901;33;8;CTC 4;1;Precoce;2;2. Corte;734;Solo 734;Solo 734;0;;;;8,3;4,71;4,71;466,29;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;901;34;8;CTC 4;1;Precoce;2;2. Corte;734;Solo 734;Solo 734;0;;;;8,2;3,35;3,35;331,65;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;901;35;8;CTC 4;1;Precoce;2;2. Corte;734;Solo 734;Solo 734;0;;;;8,8;7,5;7,5;742,5;08/07/2016;08/07/2016
1;1;Usina A;164;KURUPAY;1;A;1;901;36;8;CTC 4;1;Precoce;2;2. Corte;734;Solo 734;Solo 734;0;;;;8,8;4,84;4,84;479,16;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;101;11;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;11,2;19,17;19,17;1821,15;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;101;12;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;11,6;5,82;5,82;552,9;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;101;13;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;12,1;15,76;15,76;1497,2;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;101;21;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;11,2;30,24;30,24;2872,8;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;101;22;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;11,8;12,45;12,45;1182,75;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;101;23;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;13,1;4,65;4,65;441,75;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;101;31;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;11,5;33,84;33,84;3214,8;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;101;32;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;12;1,66;1,66;157,7;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;101;41;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;11,8;21,33;21,33;2026,35;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;101;42;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;11,9;9,16;9,16;870,2;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;201;31;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;13,8;40,28;40,28;3826,6;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;201;34;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;14,9;8,41;8,41;798,95;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;201;41;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;15,7;20,41;20,41;1938,95;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;201;42;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;15,2;17,69;17,69;1680,55;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;201;51;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;15,8;24,26;24,26;2304,7;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;202;43;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;14,8;26,14;26,14;2483,3;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;202;44;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;13,6;38,12;38,12;3621,4;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;202;45;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;13,2;25,98;25,98;2468,1;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;202;46;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;12,8;21,92;21,92;2082,4;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;202;61;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;14,2;39,4;39,4;3743;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;202;62;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;13,9;27,39;27,39;2602,05;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;202;63;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;13,5;11,28;11,28;1071,6;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;202;71;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;14;0,89;0,89;84,55;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;202;72;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;14,2;10,9;10,9;1035,5;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;202;73;59;RB96 6928;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;14,1;6,06;6,06;575,7;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;203;11;183;CTC 9001;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;14,2;31,63;0;0;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;203;21;183;CTC 9001;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;14,2;15,13;0;0;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;203;22;183;CTC 9001;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;13,6;20,28;0;0;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;203;23;183;CTC 9001;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;13,6;12,8;0;0;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;203;24;183;CTC 9001;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;14,1;14,81;0;0;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;203;32;183;CTC 9001;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;14,5;14,96;0;0;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;203;33;183;CTC 9001;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;14;19,47;0;0;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;203;35;183;CTC 9001;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;13,8;3,64;0;0;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;203;81;183;CTC 9001;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;13,2;0,51;0;0;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;203;82;183;CTC 9001;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;13,1;11,47;0;0;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;203;83;183;CTC 9001;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;13,4;15,79;0;0;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;203;91;183;CTC 9001;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;12,6;6,92;0;0;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;203;92;183;CTC 9001;1;Precoce;1;1. Corte;704;Solo 704;Solo 704;0;;;;12,6;9,74;0;0;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;211;998;223;A PREPARAR;1;Precoce;0;Cana Planta;704;Solo 704;Solo 704;0;;;;0;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;220;84;223;A PREPARAR;1;Precoce;0;Cana Planta;704;Solo 704;Solo 704;0;;;;13,9;1,75;0;0;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;220;990;223;A PREPARAR;1;Precoce;2;2. Corte;999;Solo 999;Solo 999;0;;;;0;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;220;994;223;A PREPARAR;1;Precoce;1;1. Corte;999;Solo 999;Solo 999;0;;;;0;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;165;ESPLANADA;1;A;1;220;9983;223;A PREPARAR;1;Precoce;0;Cana Planta;704;Solo 704;Solo 704;0;;;;0;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;166;SANTA NATALIA;1;A;1;1;111;183;CTC 9001;1;Precoce;0;Cana Planta;720;Solo 720;Solo 720;0;;;;21,8;0,11;0;0;08/07/2016;08/07/2016
1;1;Usina A;166;SANTA NATALIA;1;A;1;1;211;183;CTC 9001;1;Precoce;0;Cana Planta;720;Solo 720;Solo 720;0;;;;22,1;0,15;0;0;08/07/2016;08/07/2016
1;1;Usina A;166;SANTA NATALIA;1;A;1;1;41;183;CTC 9001;1;Precoce;1;1. Corte;720;Solo 720;Solo 720;0;;;;21,4;1,37;0;0;08/07/2016;08/07/2016
1;1;Usina A;166;SANTA NATALIA;1;A;1;1;42;183;CTC 9001;1;Precoce;1;1. Corte;720;Solo 720;Solo 720;0;;;;21,1;11,4;0;0;08/07/2016;08/07/2016
1;1;Usina A;166;SANTA NATALIA;1;A;1;1;43;183;CTC 9001;1;Precoce;1;1. Corte;720;Solo 720;Solo 720;0;;;;20,6;9,71;0;0;08/07/2016;08/07/2016
1;1;Usina A;166;SANTA NATALIA;1;A;1;1;9981;183;CTC 9001;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;2;2,77;0;0;08/07/2016;08/07/2016
1;1;Usina A;166;SANTA NATALIA;1;A;1;111;998;223;A PREPARAR;1;Precoce;0;Cana Planta;720;Solo 720;Solo 720;0;;;;22,5;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;166;SANTA NATALIA;1;A;1;120;11;183;CTC 9001;1;Precoce;1;1. Corte;720;Solo 720;Solo 720;0;;;;21,8;28,78;0;0;08/07/2016;08/07/2016
1;1;Usina A;166;SANTA NATALIA;1;A;1;120;21;183;CTC 9001;1;Precoce;1;1. Corte;720;Solo 720;Solo 720;0;;;;22,1;13,84;0;0;08/07/2016;08/07/2016
1;1;Usina A;166;SANTA NATALIA;1;A;1;120;22;183;CTC 9001;1;Precoce;1;1. Corte;720;Solo 720;Solo 720;0;;;;22,5;7,11;0;0;08/07/2016;08/07/2016
1;1;Usina A;166;SANTA NATALIA;1;A;1;120;31;183;CTC 9001;1;Precoce;1;1. Corte;720;Solo 720;Solo 720;0;;;;22,3;4,79;0;0;08/07/2016;08/07/2016
